App No,Type,App Date,Status,FRU Interview Scheduled,Drug Test,WAV Course,Defensive Driving,Driver Exam,Medical Clearance Form,Other Requirements,Last Updated
6005891,HDR,09/09/2022,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,10/14/2022 11:00:04 AM
6007076,HDR,09/22/2022,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,10/14/2022 11:00:04 AM
6009085,HDR,10/12/2022,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/14/2022 11:00:04 AM
5989938,HDR,02/07/2022,Denied,Not Applicable,Complete,Complete,Needed,Needed,Complete,Copy of DMV license needed,10/14/2022 11:00:04 AM
6002843,HDR,08/04/2022,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,10/14/2022 11:00:04 AM
6001909,HDR,07/25/2022,Pending Fitness Interview,10/17/2022,Complete,Complete,Complete,Complete,Complete,Not Applicable,10/14/2022 11:00:04 AM
5996076,HDR,05/13/2022,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Copy of DMV license needed,10/14/2022 11:00:04 AM
6008278,HDR,10/04/2022,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Fingerprints needed,10/14/2022 11:00:04 AM
5996737,HDR,05/22/2022,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/14/2022 11:00:04 AM
6005487,HDR,09/05/2022,Incomplete,Not Applicable,Complete,Complete,Complete,Complete,Complete,Copy of DMV license needed,10/14/2022 11:00:04 AM
6006338,HDR,09/14/2022,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/14/2022 11:00:04 AM
6008453,HDR,10/06/2022,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/14/2022 11:00:04 AM
6008199,HDR,10/03/2022,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/14/2022 11:00:04 AM
6009114,HDR,10/13/2022,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/14/2022 11:00:04 AM
5990398,HDR,02/16/2022,Denied,Not Applicable,Complete,Complete,Needed,Complete,Complete,Copy of DMV license & other items. Visit www.nyc.gov/tlcup,10/14/2022 11:00:04 AM
6007875,HDR,09/30/2022,Incomplete,Not Applicable,Complete,Needed,Needed,Needed,Needed,Copy of DMV license needed,10/14/2022 11:00:04 AM
5992608,HDR,03/23/2022,Under Review,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,10/14/2022 11:00:04 AM
6003248,HDR,08/10/2022,Incomplete,Not Applicable,Complete,Complete,Complete,Complete,Complete,Open items needed. Visit www.nyc.gov/tlcup for more information,10/14/2022 11:00:04 AM
5997279,HDR,05/30/2022,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Needed,Not Applicable,10/14/2022 11:00:04 AM
6008064,HDR,10/03/2022,Incomplete,Not Applicable,Complete,Needed,Complete,Needed,Needed,Fingerprints needed,10/14/2022 11:00:04 AM
5998377,HDR,06/12/2022,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,10/14/2022 11:00:04 AM
6009092,HDR,10/13/2022,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/14/2022 11:00:04 AM
6008976,HDR,10/12/2022,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/14/2022 11:00:04 AM
6009054,HDR,10/12/2022,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/14/2022 11:00:04 AM
6001838,HDR,07/24/2022,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/14/2022 11:00:04 AM
5996688,HDR,05/21/2022,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Needed,Fingerprints needed,10/14/2022 11:00:04 AM
6007845,HDR,09/29/2022,Incomplete,Not Applicable,Complete,Complete,Needed,Needed,Needed,Copy of DMV license needed,10/14/2022 11:00:04 AM
6001174,HDR,07/18/2022,Under Review,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,10/14/2022 11:00:04 AM
5998969,HDR,06/19/2022,Incomplete,Not Applicable,Complete,Complete,Complete,Complete,Needed,Fingerprints needed; Copy of DMV license needed,10/14/2022 11:00:04 AM
6008658,HDR,10/07/2022,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/14/2022 11:00:04 AM
6004652,HDR,08/25/2022,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Needed,Not Applicable,10/14/2022 11:00:04 AM
6007287,HDR,09/24/2022,Incomplete,Not Applicable,Needed,Complete,Complete,Complete,Complete,Fingerprints needed,10/14/2022 11:00:04 AM
5999120,HDR,06/21/2022,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,10/14/2022 11:00:04 AM
6005486,HDR,09/05/2022,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Copy of DMV license needed,10/14/2022 11:00:04 AM
6000739,HDR,07/12/2022,Pending Fitness Interview,10/27/2022,Complete,Complete,Complete,Complete,Complete,Not Applicable,10/14/2022 11:00:04 AM
6006322,HDR,09/14/2022,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,10/14/2022 11:00:04 AM
5998431,HDR,06/13/2022,Incomplete,Not Applicable,Complete,Complete,Needed,Needed,Complete,Fingerprints needed; Copy of DMV license needed,10/14/2022 11:00:04 AM
6006900,HDR,09/20/2022,Incomplete,Not Applicable,Complete,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/14/2022 11:00:04 AM
5991558,HDR,03/08/2022,Denied,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/14/2022 11:00:04 AM
6007938,HDR,09/30/2022,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed,10/14/2022 11:00:04 AM
6008363,HDR,10/05/2022,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Copy of DMV license needed,10/14/2022 11:00:04 AM
6002157,HDR,07/27/2022,Incomplete,Not Applicable,Complete,Complete,Needed,Complete,Complete,Not Applicable,10/14/2022 11:00:04 AM
5998345,HDR,06/12/2022,Incomplete,Not Applicable,Needed,Complete,Complete,Complete,Needed,Copy of DMV license needed,10/14/2022 11:00:04 AM
5995245,HDR,05/03/2022,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/14/2022 11:00:04 AM
6008330,HDR,10/04/2022,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/14/2022 11:00:04 AM
5989318,HDR,01/25/2022,Denied,Not Applicable,Complete,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/14/2022 11:00:04 AM
6005896,HDR,09/09/2022,Incomplete,Not Applicable,Complete,Needed,Complete,Needed,Needed,Copy of DMV license needed,10/14/2022 11:00:04 AM
6006366,HDR,09/15/2022,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/14/2022 11:00:04 AM
6005066,HDR,08/30/2022,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Fingerprints needed,10/14/2022 11:00:04 AM
6008890,HDR,10/11/2022,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/14/2022 11:00:04 AM
6008926,HDR,10/11/2022,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/14/2022 11:00:04 AM
6003025,HDR,08/08/2022,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/14/2022 11:00:04 AM
5997821,HDR,06/06/2022,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/14/2022 11:00:04 AM
6008189,HDR,10/03/2022,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,10/14/2022 11:00:04 AM
6006650,HDR,09/17/2022,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/14/2022 11:00:04 AM
5989323,HDR,01/25/2022,Denied,Not Applicable,Complete,Complete,Needed,Complete,Needed,Fingerprints needed; Copy of DMV license needed,10/14/2022 11:00:04 AM
6007585,HDR,09/27/2022,Incomplete,Not Applicable,Complete,Complete,Needed,Complete,Needed,Copy of DMV license needed,10/14/2022 11:00:04 AM
6001316,HDR,07/19/2022,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Complete,Not Applicable,10/14/2022 11:00:04 AM
5999382,HDR,06/24/2022,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,10/14/2022 11:00:04 AM
6008865,HDR,10/11/2022,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/14/2022 11:00:04 AM
6008711,HDR,10/08/2022,Incomplete,Not Applicable,Complete,Needed,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/14/2022 11:00:04 AM
6006530,HDR,09/16/2022,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,10/14/2022 11:00:04 AM
6001076,HDR,07/15/2022,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/14/2022 11:00:04 AM
6006798,HDR,09/19/2022,Incomplete,Not Applicable,Complete,Complete,Needed,Complete,Complete,Fingerprints needed,10/14/2022 11:00:04 AM
6008417,HDR,10/05/2022,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/14/2022 11:00:04 AM
6007835,HDR,09/29/2022,Incomplete,Not Applicable,Complete,Needed,Needed,Needed,Needed,Copy of DMV license needed,10/14/2022 11:00:04 AM
6003645,HDR,08/14/2022,Incomplete,Not Applicable,Complete,Complete,Needed,Needed,Complete,Not Applicable,10/14/2022 11:00:04 AM
6004688,HDR,08/25/2022,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Fingerprints needed,10/14/2022 11:00:04 AM
6007819,HDR,09/29/2022,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/14/2022 11:00:04 AM
5995468,HDR,05/05/2022,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Needed,Copy of DMV license needed,10/14/2022 11:00:04 AM
6006110,HDR,09/12/2022,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,10/14/2022 11:00:04 AM
6009258,HDR,10/14/2022,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/14/2022 11:00:04 AM
5988581,HDR,01/11/2022,Denied,Not Applicable,Complete,Complete,Needed,Needed,Complete,Copy of DMV license needed,10/14/2022 11:00:04 AM
6004283,HDR,08/22/2022,Incomplete,Not Applicable,Complete,Complete,Complete,Complete,Complete,Fingerprints needed,10/14/2022 11:00:04 AM
6005501,HDR,09/05/2022,Incomplete,Not Applicable,Complete,Needed,Complete,Needed,Complete,Not Applicable,10/14/2022 11:00:04 AM
6005526,HDR,09/05/2022,Incomplete,Not Applicable,Needed,Complete,Needed,Complete,Needed,Fingerprints needed; Copy of DMV license needed,10/14/2022 11:00:04 AM
6003463,HDR,08/11/2022,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,10/14/2022 11:00:04 AM
6007930,HDR,09/30/2022,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/14/2022 11:00:04 AM
6002567,HDR,08/02/2022,Incomplete,Not Applicable,Complete,Needed,Needed,Needed,Needed,Copy of DMV license needed,10/14/2022 11:00:04 AM
6002606,HDR,08/02/2022,Incomplete,Not Applicable,Complete,Complete,Complete,Complete,Needed,Not Applicable,10/14/2022 11:00:04 AM
6006932,HDR,09/20/2022,Incomplete,Not Applicable,Complete,Needed,Needed,Needed,Needed,Copy of DMV license needed,10/14/2022 11:00:04 AM
5994910,HDR,04/27/2022,Incomplete,Not Applicable,Complete,Complete,Needed,Needed,Needed,Not Applicable,10/14/2022 11:00:04 AM
6009116,HDR,10/13/2022,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/14/2022 11:00:04 AM
5993484,HDR,04/06/2022,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Copy of DMV license needed,10/14/2022 11:00:04 AM
5988026,HDR,01/01/2022,Denied,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/14/2022 11:00:04 AM
6004582,HDR,08/24/2022,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed,10/14/2022 11:00:04 AM
5999907,HDR,06/30/2022,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Needed,Fingerprints needed,10/14/2022 11:00:04 AM
5996782,HDR,05/23/2022,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Fingerprints needed,10/14/2022 11:00:04 AM
6009150,HDR,10/13/2022,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/14/2022 11:00:04 AM
6008021,HDR,10/02/2022,Under Review,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,10/14/2022 11:00:04 AM
6001515,HDR,07/20/2022,Incomplete,Not Applicable,Complete,Needed,Complete,Complete,Complete,Fingerprints needed,10/14/2022 11:00:04 AM
5993765,HDR,04/11/2022,Incomplete,Not Applicable,Complete,Complete,Needed,Needed,Complete,Copy of DMV license needed,10/14/2022 11:00:04 AM
6001998,HDR,07/26/2022,Incomplete,Not Applicable,Needed,Complete,Complete,Needed,Needed,Copy of DMV license needed,10/14/2022 11:00:04 AM
6008847,HDR,10/10/2022,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed,10/14/2022 11:00:04 AM
6004545,HDR,08/24/2022,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,10/14/2022 11:00:04 AM
6008149,HDR,10/03/2022,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,10/14/2022 11:00:04 AM
5995088,HDR,04/29/2022,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Copy of DMV license needed,10/14/2022 11:00:04 AM
6007603,HDR,09/27/2022,Incomplete,Not Applicable,Complete,Complete,Needed,Needed,Needed,Copy of DMV license needed,10/14/2022 11:00:04 AM
6004690,HDR,08/25/2022,Incomplete,Not Applicable,Needed,Complete,Needed,Complete,Needed,Fingerprints needed; Copy of DMV license needed,10/14/2022 11:00:04 AM
6008459,HDR,10/06/2022,Incomplete,Not Applicable,Complete,Complete,Needed,Needed,Needed,Copy of DMV license needed,10/14/2022 11:00:04 AM
5989321,HDR,01/25/2022,Denied,Not Applicable,Needed,Needed,Needed,Needed,Needed,Copy of DMV license needed,10/14/2022 11:00:04 AM
6005503,HDR,09/05/2022,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,10/14/2022 11:00:04 AM
6007283,HDR,09/24/2022,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/14/2022 11:00:04 AM
5992340,HDR,03/19/2022,Denied,Not Applicable,Complete,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/14/2022 11:00:04 AM
6004318,HDR,08/22/2022,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/14/2022 11:00:04 AM
6009236,HDR,10/13/2022,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/14/2022 11:00:04 AM
6003594,HDR,08/13/2022,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,10/14/2022 11:00:04 AM
6006381,HDR,09/15/2022,Incomplete,Not Applicable,Complete,Complete,Complete,Complete,Needed,Fingerprints needed; Copy of DMV license needed,10/14/2022 11:00:04 AM
6006939,HDR,09/20/2022,Under Review,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,10/14/2022 11:00:04 AM
6000061,HDR,07/04/2022,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,10/14/2022 11:00:04 AM
6008700,HDR,10/08/2022,Incomplete,Not Applicable,Complete,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/14/2022 11:00:04 AM
6009162,HDR,10/13/2022,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/14/2022 11:00:04 AM
6003972,HDR,08/17/2022,Incomplete,Not Applicable,Complete,Complete,Complete,Complete,Complete,Open items needed. Visit www.nyc.gov/tlcup for more information,10/14/2022 11:00:04 AM
6007985,HDR,10/01/2022,Incomplete,Not Applicable,Complete,Complete,Needed,Needed,Needed,Not Applicable,10/14/2022 11:00:04 AM
5995567,HDR,05/07/2022,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/14/2022 11:00:04 AM
6007944,HDR,09/30/2022,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/14/2022 11:00:04 AM
6002177,HDR,07/28/2022,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,10/14/2022 11:00:04 AM
6008312,HDR,10/04/2022,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/14/2022 11:00:04 AM
6005155,HDR,08/31/2022,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,10/14/2022 11:00:04 AM
6008142,HDR,10/03/2022,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed,10/14/2022 11:00:04 AM
6003967,HDR,08/17/2022,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,10/14/2022 11:00:04 AM
6008710,HDR,10/08/2022,Incomplete,Not Applicable,Needed,Needed,Complete,Needed,Needed,Fingerprints needed,10/14/2022 11:00:04 AM
6008825,HDR,10/10/2022,Incomplete,Not Applicable,Needed,Complete,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/14/2022 11:00:04 AM
6007782,HDR,09/29/2022,Incomplete,Not Applicable,Complete,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/14/2022 11:00:04 AM
6007231,HDR,09/23/2022,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,10/14/2022 11:00:04 AM
5999961,HDR,07/01/2022,Incomplete,Not Applicable,Complete,Complete,Complete,Needed,Complete,Not Applicable,10/14/2022 11:00:04 AM
5993124,HDR,03/31/2022,Denied,Not Applicable,Complete,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/14/2022 11:00:04 AM
6004269,HDR,08/21/2022,Pending Fitness Interview,11/01/2022,Complete,Complete,Complete,Complete,Complete,Not Applicable,10/14/2022 11:00:04 AM
5990444,HDR,02/16/2022,Denied,Not Applicable,Needed,Needed,Needed,Needed,Needed,Copy of DMV license needed,10/14/2022 11:00:04 AM
6004429,HDR,08/23/2022,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,10/14/2022 11:00:04 AM
6006784,HDR,09/19/2022,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Copy of DMV license needed,10/14/2022 11:00:04 AM
6005875,HDR,09/09/2022,Approved - License Issued,Not Applicable,Complete,Complete,Complete,Complete,Complete,Not Applicable,10/14/2022 11:00:04 AM
6009195,HDR,10/13/2022,Incomplete,Not Applicable,Needed,Needed,Needed,Needed,Needed,Fingerprints needed; Copy of DMV license needed,10/14/2022 11:00:04 AM
